# Gene Family	A001_0_h_CD_1	A002_2XSw_0_h_C	A004_2XSw_0_h_C	A005_2XSw_0_h_CD	A006_2XSw_0_h_C	A007_0_h_CD_1	A011_0_h_CD_1	A020_2XSw_0_h_CD	A_302	A_311	A_312	A_413	A_416	A_419	A_422	A_423	A_425	A_455	BM	BS	C1_A301_Stool_0h	C2_A304_stool	CR	CS	CU_fresh	Coded	DA_fresh	HP	HY_fresh	LDC1	LDC6	LDC7	NE	S3_309_0h	S5_363_0h	SH_002	SH_007	SH_011	SH_012	SH_013	SH_014	SH_015	SH_016	SH_017	SH_021	SH_022	SH_023	SH_024	SH_025	SH_028	SH_029	SH_031	SH_032	SH_033	SH_034	SH_038	SH_039	SH_042	SH_043	SH_044	SH_045	SH_047	SH_050	SH_051	SH_053	SH_054	SH_055	SH_057	SH_058	SH_059	SH_060	SH_061	SH_062	SH_063	SH_064	SH_065	SH_066	SH_068	SH_069	SH_070	SH_071	SH_072	SH_073	SH_077	SH_078	SH_079	SH_080	SH_082	SH_083	SH_084	SH_085	SH_086	SH_087	SH_089	SH_090	SH_091	SH_093	SH_094	SH_095	SH_096	SH_097	SH_099	SH_100	SH_102	SH_103	SH_104	SH_105	SH_106	SH_107	SH_108	SH_109	SH_110	SH_111	SH_112	SH_113	SH_114	SH_117	SH_118	SH_119	SH_122	SH_123	SH_124	SH_125	SH_127	SH_129	SH_133	SH_134	SH_136	SH_137	SH_138	SH_141	SH_142	SH_143	SH_144	SH_146	SH_148	SH_149	SH_150	SH_151	SH_152	SH_153	SH_154	SH_160	SH_162	SH_164	SH_166	SH_179	SH_181	SH_189	SH_191	SH_193	SH_194	SH_195	SH_198	SH_199	SH_200	SH_201	SH_203	SH_204	SH_205	SH_206	SH_207	SH_208	SH_209	SH_210	SH_211	SH_212	SH_214	SH_215	SH_216	SH_217	SH_227	SH_228	SH_230	SH_231	SH_232	SH_234	SH_235	SH_236	SH_237	SH_238	SH_239	SH_240	SH_241	SH_242	SH_243	SH_245	SH_247	SH_248	SH_250	SH_251	SH_252	SH_253	SH_500	SH_501	SH_502	SH_503
3.5.4.9	0.00199119	0.00189013	0.00197407	0.00121233	0.00191188	0.00155492	0.000723544	0.00146464	0.00217071	0.00225799	0.00243123	0.00256062	0.00252683	0.00204859	0.00205565	0.00182188	0.00294892	0.00249943	0.00225302	0.00183675	0.00262427	0.00194992	0.00203232	0.00217357	0.00214448	0.00195966	0.00215631	0.00233705	0.00236987	0.00198236	0.00158663	0.00239347	0.00195042	0.00123057	0.00231284	0.00129763	0.00225212	0.00232767	0.00231598	0.00227901	0.00204803	0.00233825	0.00204493	0.000836175	0.00122242	0.00218008	0.00208069	0.00196251	0.00115384	0.00244521	0.00255797	0.00249019	0.00222976	0.00212491	0.00155056	0.00212344	0.00255299	0.00197219	0.00243432	0.00239434	0.00177086	0.00199105	0.00274242	0.00191185	0.000570049	0.00258847	0.00240565	0.00225854	0.0021262	0.00204668	0.00202106	0.00168149	0.0023911	0.00228695	0.00234563	0.00206276	0.00210427	0.00220116	0.00259589	0.00205131	0.00216496	0.00197081	0.00203366	0.00259172	0.0024076	0.00262806	0	0.00208656	0.002386	0.00237985	0.00220392	0.00217454	0.00211263	0.00205504	0.00233376	0.00225069	0.00216501	0.00216744	0.00250285	0.00227128	0.00120721	0.00231625	0.00207831	0.00227704	0.00237423	0.0021824	0.00236478	0.00232647	0.00135132	0.00240372	0.00218657	0.00230251	0.00176384	0.00210729	0.00240009	0.00205377	0.00211729	0.00229193	0.00238824	0.00201592	0.00249741	0.0022568	0.00202952	0.00195394	0.0022349	0.00216885	0.00137951	0.0023121	0.0023274	0.00210716	0.0028294	0.00147529	0.00227205	0.00195078	0.00196871	0.0026854	0.00189689	0.00232888	0.00189522	0.00211668	0.00231244	0.00241161	0.00214992	0.00255484	0.00249631	0.00172224	0.00178827	0	0.0018089	0.00238019	0.00219377	0.00223126	0.00235552	0.00221115	0.00249506	0.00215179	0.0012909	0.00217013	0.00241095	0.00203492	0.00264275	0.00173456	0.00167502	0.00206529	0.00121243	0.00209588	0.00201859	0.00242768	0.00226561	0.00127389	0.00251939	0.00232351	0.00221813	0.00192694	0.00223797	0.00202786	0.0022282	0.00247872	0.00221225	0.00208335	0.00215742	0.00162943	0.00223618	0.00215316	0.00244771	0.00280185	0.00207432	0.002058	0.00205581	0.00195674	0	0.00220121	0.002881	0.00191778	0.00217946	0.00176879	0.00217419
3.5.5.1	5.82052e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.93904e-07	0	0	0	0	0	0	0	0	0	1.45149e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24321e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31857e-06	0	0	0	0	0	0	0	0	0	0	2.67831e-05	0	0	1.56398e-06	0	0	0	0	0	0	0	1.53328e-06	0	0	0	2.31936e-06	0	4.86399e-06	0	0	0	0	0	0	0	0	0	1.49245e-06	0	0	0	0	2.49325e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68678e-05	0	0	0	0	0	0	0
3.5.5.7	0	0	0	0	5.17204e-06	0	0	9.38871e-06	0	5.32857e-06	0	1.97053e-06	0	0	6.89816e-05	9.20232e-06	0	3.00635e-06	4.40861e-06	0	0	1.30926e-06	0	5.00382e-06	2.79292e-05	3.03057e-05	0	2.04422e-06	0	1.90147e-05	0	0	5.697e-06	2.63896e-06	4.80083e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69123e-06	0	0	0	0	0	1.58231e-05	0	8.02888e-06	0	0	0	2.34879e-06	0	0	0	0	0	1.67634e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67931e-06	6.39884e-06	0	0	0	2.73812e-06	0	2.07718e-06	0	0	0	0	0	0	2.58163e-06	0	0	6.79177e-06	0	0	4.09322e-06	0	0	0	0	9.34567e-06	0	0	4.86294e-06	0	1.94345e-05	0	0	0	0	0	0	7.95204e-06	1.01993e-05	1.1484e-06	1.32784e-05	0	0	4.51238e-06	0	0	0	0	0	0	5.16025e-06	0	0	1.14189e-05	2.99145e-06	2.42714e-06	0	0	1.31411e-05	0	0	0	7.72062e-06	0	7.23421e-06	0	4.96948e-06	0	2.7584e-05	7.05741e-06	5.55773e-06	8.94783e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76052e-06	0	1.25419e-06	9.03104e-06	3.12066e-06	1.18443e-05	4.80523e-06	5.48842e-05	0	0	0	0	0	0	0	1.45947e-05	4.27924e-06	0	0	0	2.98525e-06	3.53902e-06	0	0	0	0
3.5.99.10	3.41835e-05	1.16444e-05	6.1986e-06	0.000158521	7.09833e-06	0.000125949	0.000212546	5.00475e-05	3.24259e-06	1.53678e-05	2.31767e-06	0	0	0	8.42764e-06	3.07734e-05	0	2.04602e-05	4.98975e-06	0	3.55112e-05	3.33903e-05	1.50131e-05	1.68368e-05	2.1141e-05	3.4777e-06	8.48394e-05	1.35566e-05	6.49445e-06	1.11344e-05	8.75902e-05	1.08397e-05	0	8.59915e-06	2.22072e-06	0.000101383	5.70468e-05	0	0	4.48429e-06	7.11111e-05	1.14744e-05	1.66324e-05	1.47858e-05	8.50889e-05	0	1.9625e-06	0	0.000197896	0	3.74646e-06	1.05811e-05	1.55155e-05	0	3.66957e-05	4.90298e-05	0	2.74672e-05	4.83101e-06	1.51603e-05	5.61204e-05	7.48355e-06	4.57198e-06	0	0.000169756	0	3.77531e-06	5.22469e-07	1.40245e-05	0	0	6.85312e-05	0	0	0	1.53573e-06	0	1.72433e-05	9.05195e-07	3.02111e-05	0	2.79714e-05	6.19004e-06	0	2.67157e-06	1.52677e-06	0	1.62476e-05	1.63526e-05	3.65053e-06	1.09781e-05	5.74755e-05	0	1.26247e-06	0	3.10219e-06	1.54106e-05	2.1937e-05	1.14794e-06	6.239e-06	0	1.74051e-06	7.25873e-06	3.98083e-06	4.31979e-05	3.21901e-06	0	0	0	9.1611e-06	7.45915e-05	5.43713e-06	4.78067e-06	3.16094e-05	1.86114e-05	4.03282e-05	4.21673e-05	1.42424e-05	2.21628e-06	0	0	5.82075e-06	6.37467e-05	7.69417e-06	8.62298e-06	1.87904e-05	8.49857e-05	7.10985e-06	1.78493e-06	0	3.15768e-06	5.00795e-05	1.18246e-05	2.80283e-05	7.00642e-06	0	1.83167e-05	4.33714e-05	4.1902e-05	5.91937e-06	6.59603e-06	1.14401e-05	8.14555e-05	5.01772e-06	2.31925e-06	7.1495e-05	3.06452e-05	0.00410714	1.53358e-05	6.37248e-06	2.73054e-06	0	2.77559e-06	2.93919e-06	6.0267e-06	3.85523e-06	0.000136209	0.000141232	5.77024e-05	2.86412e-05	4.01293e-05	0.000339127	7.12826e-05	1.1659e-05	6.28468e-05	2.93013e-05	0	1.06954e-05	1.76721e-05	0.000265793	4.16453e-06	1.2833e-05	7.41302e-06	2.7987e-05	3.03018e-05	7.85695e-06	3.65284e-06	3.03379e-07	9.08685e-05	3.21792e-06	5.41622e-06	7.20767e-05	5.16564e-06	1.45805e-05	6.74981e-06	1.09337e-05	1.73854e-06	2.22769e-05	1.6032e-05	3.96746e-05	0	6.64013e-06	6.88539e-05	0	8.29721e-07	3.98288e-05	1.59654e-05
3.5.99.2	0.000166425	6.66214e-05	9.24058e-05	0.000252886	8.4201e-05	2.84978e-05	5.61292e-05	4.94353e-05	6.4979e-05	0.000103956	0.00020287	0.000135712	0.000270856	0.000149451	0.000192361	0.000163788	0.000275907	0.00024541	4.3239e-05	0.000135012	0.000443426	0.000120219	0.000106383	0.000125359	0.000278345	9.60979e-05	0.000119694	0.00013825	0.00026015	0.000139654	0.000576889	3.68783e-05	6.76679e-05	0.000140728	0.000239291	0.000218517	5.78972e-05	0.0002188	0.000231039	5.59177e-05	6.90025e-05	8.76763e-05	0.000201581	0	3.88651e-05	5.83304e-05	0.000278336	0.000382759	4.24679e-05	0.000241243	7.26173e-05	5.80109e-05	0.000473967	0.000432718	9.88467e-05	1.97889e-05	0.000200825	0.000100595	8.26835e-05	0.000236044	3.08817e-05	0.000380126	0.000101368	1.80575e-05	2.76668e-06	0.000102749	0.000223548	4.64075e-05	3.99931e-05	2.7122e-05	0.000119557	3.9795e-05	0	4.26377e-05	9.61229e-05	4.90446e-05	9.65141e-06	6.09869e-05	0.000107031	0	6.40343e-05	0.000180438	6.23914e-05	0.000113877	8.00706e-05	0.000239582	0	0.000178385	4.14775e-05	0.000109545	5.35172e-05	0.000163308	0.000473249	0.000853847	0	0.000109566	7.39585e-05	5.60512e-05	0.000332601	0.000249583	0	0.000188051	5.62543e-05	6.08204e-05	0.000101736	1.82692e-05	0.000180838	8.67951e-06	5.49173e-05	0.000126215	8.63337e-05	6.42449e-05	8.82788e-05	2.92145e-05	7.6828e-05	2.70487e-05	0.000164288	9.36497e-05	4.5024e-05	0	2.18045e-05	0.000167346	0.000104462	0.000102518	0.00010113	4.73704e-05	6.93142e-05	9.64657e-05	0.000102632	2.08523e-05	0.000402395	1.74679e-05	7.72306e-05	0.000106631	2.82975e-05	0.000195585	4.71874e-05	0.000115945	0.000322288	4.09726e-05	0.000113443	4.83513e-05	5.96264e-05	3.68677e-05	0.000224328	3.04771e-05	2.02655e-05	0	9.79909e-05	0.000133391	3.72851e-05	3.06699e-05	0.000121318	0.000133137	0.00012681	4.77749e-05	6.31743e-05	1.6193e-06	0.000170027	7.58765e-06	0	0.000159174	0	0.000200186	0.000161905	3.85857e-06	0.000125134	8.87354e-05	8.02184e-05	0.000176432	0.000154044	9.69705e-05	2.68446e-05	8.15657e-05	4.29672e-05	0.000299468	0.000167328	0.00033206	9.56882e-05	0.000128079	0.000139446	0.00015875	0.000274858	6.41906e-05	4.09753e-05	7.79769e-05	2.6281e-05	8.95899e-05	6.67478e-05	2.31592e-05	0	0.000174814	2.24067e-05	0.000215375	9.80533e-05	1.64613e-05	7.29626e-05
3.5.99.3	7.34977e-05	0	3.5742e-06	2.32319e-05	1.78366e-06	3.70408e-06	0	4.7107e-05	3.83568e-05	1.48207e-05	3.28636e-05	6.93178e-06	0	1.4199e-05	4.32286e-06	6.10373e-06	9.79486e-06	1.27554e-05	2.26802e-05	3.81592e-06	8.73346e-06	2.49273e-05	1.77807e-06	3.97637e-06	0	6.91577e-06	3.15385e-05	4.59582e-06	4.57575e-06	1.54897e-05	3.60082e-05	2.12424e-05	8.26458e-06	1.55995e-06	2.09819e-05	3.40279e-06	0.000149945	0	1.23138e-05	3.19193e-05	5.1883e-05	2.52072e-05	6.27339e-05	0	1.74925e-05	1.72933e-05	5.51325e-06	1.07199e-05	8.28746e-05	1.12592e-05	2.5708e-05	1.82475e-05	0	0	0.000106152	0.000104481	2.03829e-05	0.000166278	5.27975e-05	2.03631e-05	5.92706e-05	2.69436e-05	8.38309e-06	2.25914e-05	0	9.49071e-06	2.9058e-05	2.81664e-05	2.15602e-05	2.61374e-05	1.81972e-05	5.9777e-05	0	1.03312e-05	4.40131e-06	2.5147e-05	2.02907e-05	9.00073e-05	2.64814e-05	0	0	0.000279165	2.76792e-05	8.45086e-05	7.43187e-06	2.91881e-05	0	1.67456e-05	8.4882e-05	9.00024e-06	2.9325e-05	0.000185428	1.38815e-05	0	0.000113828	1.66928e-05	0.000132736	0.00021148	2.23986e-05	3.1434e-06	0	0.000108843	6.12575e-05	2.21554e-05	7.7854e-06	2.26967e-05	9.14148e-05	9.38503e-06	2.29394e-06	9.32592e-06	5.18562e-05	3.20157e-05	3.31157e-06	3.29807e-05	0.000125334	5.96764e-05	4.34405e-05	0.000174839	6.08131e-05	0	4.2052e-05	8.65365e-06	4.82555e-06	0.000105259	0	8.59524e-06	4.69709e-05	4.18823e-06	3.63017e-05	6.57445e-06	3.18162e-05	1.68366e-05	5.69566e-05	0	6.4283e-05	9.20797e-06	4.89421e-05	8.89914e-05	8.70638e-05	1.88721e-06	5.34765e-06	4.44958e-05	0.000185717	3.59611e-05	1.30569e-05	4.62554e-05	5.14284e-06	0	5.43164e-05	2.759e-06	0	3.47357e-05	7.73551e-06	3.71423e-05	1.2509e-05	6.55303e-06	0	3.13479e-05	1.85871e-05	2.55327e-05	0	9.71928e-05	1.46003e-05	7.94786e-06	1.34621e-06	4.45573e-05	5.1702e-06	6.6208e-06	2.3166e-05	0.000147363	2.29509e-05	6.49958e-06	2.89242e-05	2.04961e-05	3.72762e-05	1.91434e-05	2.1642e-05	1.22948e-05	2.72904e-05	5.14986e-06	0	2.01543e-05	3.86371e-06	2.91396e-05	2.96678e-05	2.70705e-05	6.96914e-06	2.39577e-06	1.60626e-05	2.15593e-05	0	1.23809e-05	5.70894e-05	1.21411e-05	1.88617e-06	6.86879e-05	4.59967e-05
3.5.99.4	0	0	0	7.03353e-06	0	0	2.09631e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0741e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64035e-06	0	0	0	0	0	0	0	0
3.5.99.5	0.000317081	0	0.000258038	0	4.9632e-05	0.000245354	0	0	0	4.37317e-06	0	8.68705e-05	3.01334e-05	2.16318e-05	6.13149e-05	3.67064e-05	0	5.58555e-06	2.16997e-05	2.31553e-06	5.5791e-05	7.77733e-06	3.50514e-05	1.11261e-05	5.87649e-05	7.8199e-05	0	3.36344e-06	0	0	1.93116e-05	0	0	6.15997e-05	4.12472e-05	0	0	0	0	0	2.29728e-05	2.91481e-05	2.74596e-05	0	3.21668e-06	2.05509e-05	4.01682e-06	0	0	0	0	0	9.55319e-06	1.00403e-05	1.21629e-05	0	2.49466e-05	4.18741e-06	0	0	1.79976e-05	0	2.00071e-05	0	0	0	0	0	1.96866e-05	0	0	0	0	0	0	0	0	0	1.25041e-05	0	0	6.88411e-06	1.05301e-05	0	0	0	0	7.35947e-06	0	0	0	0	7.1206e-06	1.25866e-06	0	0	0	0	2.01524e-05	0	4.42053e-05	6.47332e-06	6.86356e-06	0	1.272e-05	0	0	5.044e-05	0	0	0	3.00594e-06	4.1417e-05	1.91705e-05	3.17787e-05	3.80512e-06	1.56885e-05	0	0	0	1.17774e-05	6.03692e-06	7.37952e-06	2.38873e-05	0	8.73379e-06	3.83316e-06	2.47412e-05	4.0073e-06	4.12842e-06	3.84751e-06	2.32069e-06	3.82286e-05	2.43709e-05	0	0	0	0	1.15598e-05	1.00859e-05	1.18389e-05	1.30496e-06	0	1.33948e-06	0	8.18286e-06	3.43584e-05	0	6.38955e-05	2.15048e-05	7.26764e-05	1.35234e-05	3.09071e-05	6.36702e-05	0	0	1.27777e-05	0	0	0	0.000113548	0	0	2.19792e-05	0	0	5.83291e-05	0	0.000125534	1.70753e-05	5.76658e-06	2.26614e-06	3.58356e-06	6.57968e-05	2.5981e-05	0	0.000138578	1.60041e-05	0	7.0326e-05	5.25044e-05	4.39111e-06	1.02125e-05	0	4.56679e-06	1.13014e-05	0	3.78524e-05	4.97578e-05	0	0	9.60976e-05	0	1.04709e-05	3.20139e-06	0	2.16278e-05
3.5.99.6	0.00218092	0.00327855	0.00236285	0.00140701	0.00293126	0.00200093	0.00137048	0.00191502	0.00239894	0.00369107	0.00227755	0.00220612	0.0024811	0.00231002	0.00233821	0.00345851	0.00312788	0.00287499	0.00258855	0.00291877	0.00184142	0.0019964	0.00251666	0.00224892	0.0024128	0.00195219	0.0023607	0.00199083	0.00289248	0.00212269	0.0024279	0.00278874	0.00398509	0.00386905	0.0022817	0.00186683	0.00223067	0.00349408	0.00268827	0.00244116	0.00328333	0.00266352	0.00279347	0.00233166	0.00199539	0.00286678	0.00325382	0.00227174	0.00158789	0.0024327	0.00270236	0.00239389	0.00119266	0.00130569	0.00184749	0.00262834	0.00268014	0.00216195	0.00288703	0.00251279	0.00268209	0.0021149	0.0031977	0.00263426	0.00147887	0.00178867	0.00270087	0.00346419	0.00266763	0.00210677	0.0025899	0.00205862	0.00334784	0.002715	0.00383915	0.00294647	0.0047841	0.00227345	0.00419124	0.0026898	0.00273982	0.00196765	0.00277471	0.00233629	0.00237166	0.00197922	0	0.00243416	0.0025064	0.00264746	0.00250332	0.00270244	0.00191606	0.0014132	0.00210203	0.00239019	0.0022154	0.00202928	0.00199505	0.00218511	0.00224322	0.00234974	0.00287236	0.00304151	0.00270178	0.00153826	0.00245246	0.0040165	0.0040329	0.00299206	0.00258409	0.00306599	0.00283769	0.00226268	0.00209334	0.00260146	0.00198534	0.00245414	0.00298749	0.00328187	0.00285137	0.00255575	0.0026266	0.00245386	0.00234495	0.00245711	0.00247688	0.00287395	0.00315386	0.00100169	0.0023056	0.00224917	0.00200673	0.00239362	0.00248506	0.00271239	0.00220093	0.0024395	0.00212388	0.00252807	0.0028821	0.00281822	0.00195893	0.00284035	0.00259113	0.00258545	0.00252202	0.00682454	0.00298052	0.00330806	0.0018688	0.00252813	0.00263313	0.00253433	0.00208657	0.00310191	0.00220555	0.00225365	0.0023047	0.00406957	0.0016954	0.00253657	0.00264405	0.00225679	0.0019851	0.00255016	0.00268782	0.00287748	0.00204065	0.00183974	0.00197822	0.00272488	0.00400509	0.0029487	0.00245998	0.0026002	0.00194421	0.002107	0.00296894	0.00208906	0.00226103	0.00202145	0.00226611	0.00265239	0.00405045	0.00231371	0.00256215	0.00244107	0.00252158	0.00218867	0	0.00262739	0.00270203	0.002799	0.00335058	0.00277871	0.00265123
3.5.99.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.928e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.79011e-06	1.12894e-06	0	0	0	0	0	9.52907e-07	0	0	1.11798e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.31261e-05	0	0	0	0	0	0	0	0	0	1.19935e-06	1.15882e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12652e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.09904e-06	0	0	1.91596e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48152e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.80919e-07	2.29544e-06	0	0	0	4.65924e-07	8.27334e-07	8.64245e-06	0	4.05144e-06	1.30999e-06	0	0	0	0	2.31885e-06	0	9.51969e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.6.1.1	0.00101809	0.00119007	0.00117188	0.000829464	0.000897658	0.000651314	0.000641566	0.000698588	0.000813092	0.000466704	0.00121848	0.000956562	0.000535601	0.000939518	0.00134103	0.000473481	0.00107595	0.0013017	0.000979025	0.0005983	0.00200423	0.001169	0.00117292	0.00151918	0.00107126	0.00127497	0.00129782	0.00141989	0.00123147	0.001449	0.000972268	0.00146907	0.000440565	0.000564342	0.000896295	0.000867757	0.000472814	0.000735286	0.000575108	0.000887605	0.001479	0.000703633	0.000670738	0.00060569	0.00054486	0.000679366	0.000743446	0.000599026	0.000769757	0.000904	0.000564439	0.0010202	0.00119701	0.00117598	0.000928499	0.000583004	0.00108937	0.000785137	0.000477456	0.000718137	0.000558989	0.000537383	0.00077478	0.000598551	0.000606601	0.000797688	0.00108644	0.000884974	0.000962333	0.000421571	0.000881269	0.000496675	0.000390096	0.000834325	0.000454912	0.00104578	0.000349655	0.000624644	0.000318712	0.00105037	0.00048781	0.00110996	0.000621968	0.000624902	0.000601752	0.000931845	0	0.000847766	0.00118179	0.000905688	0.00126021	0.00113243	0.000798862	0.00175534	0.000436838	0.0011716	0.00159775	0.000665357	0.00128142	0.000866184	0.000765019	0.000821868	0.000684076	0.000739193	0.00108635	0.000953731	0.00106081	0.000466457	0.000457055	0.000767247	0.00128916	0.000850422	0.0012176	0.000963283	0.00133145	0.000549602	0.000906184	0.000619077	0.00095167	0	0.000751148	0.000883493	0.000666619	0.000862221	0.00109613	0.00120524	0.000707275	0.00109895	0.000547695	0.00126747	0.000960222	0.000412633	0.000735733	0.00140815	0.000640149	0.000316896	0.00086401	0.000729505	0.00070234	0.000582184	0.000747012	0.000865164	0.000648377	0.000770671	0.00077466	0.000600066	0.000488668	0.00131776	0.000588632	0.00128242	0.0015101	0.000753674	0.000877488	0.000797529	0.000969646	0.000928628	0.000648709	0.00105321	0.000527046	0.000531538	0.0011541	0.0009793	0.000527293	0.000865369	0.000861268	0.00049515	0.000869595	0.00111689	0.00116684	0.00119695	0.00156906	0.000981704	0.0007199	0.000943435	0.000965585	0.000976032	0.000994612	0.00167428	0.00117669	0.0011862	0.00121931	0.000887772	0.00114285	0.000993992	0.000738793	0.00128207	0.000548619	0.00116544	0.000998639	0.000459021	0	0.000911684	0.000512821	0.000784024	0.000920028	0.000669857	0.00117346
3.6.1.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74705e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.6.1.11	9.9322e-05	5.92181e-05	0.000203077	0.000478151	0.000114684	0.000314301	0.000767953	0.000293574	0.000111208	1.78637e-05	0.00010292	3.12325e-05	8.65445e-05	0.00022197	0.000122451	0.000178138	0.00077136	0.000221595	3.74825e-05	2.32532e-05	4.79904e-05	0.000161466	4.48205e-05	4.02973e-05	6.92005e-05	0.000196816	7.62507e-05	9.46917e-05	0.0001634	0.000244413	0.000854075	5.04622e-05	2.19847e-05	9.84892e-05	4.18506e-05	0.000694981	9.79622e-06	4.58076e-05	3.66835e-05	0.000222614	9.61272e-05	3.29119e-05	4.28964e-05	0.000166306	0.00062126	3.58166e-05	0.000107698	2.22535e-05	0.000588559	0.000227516	4.14503e-05	7.99087e-05	0.000316643	0.000166672	0.000366449	0.000167502	4.25599e-05	0.00019822	7.1729e-06	3.563e-05	0.00045205	7.19479e-05	4.54943e-05	4.02175e-05	0.00086973	5.29964e-05	3.04187e-05	7.17294e-05	5.61063e-05	1.54553e-05	4.76842e-05	0.00046336	1.79322e-05	1.7531e-05	2.06778e-05	3.50127e-05	6.55516e-05	0.000153149	7.95714e-06	6.2303e-05	6.65263e-05	0.000250047	5.76896e-05	0.000254729	6.89367e-05	0.000190217	0	3.82515e-05	6.69243e-05	2.42327e-05	1.87086e-05	0.000131494	0.000100272	0.000527149	0	2.18272e-05	0.000197549	0.000156562	5.09036e-05	1.55963e-05	0	9.38138e-05	7.52978e-05	3.39692e-05	0.000151574	8.53996e-05	6.71803e-06	2.9886e-05	0	3.28297e-05	8.68511e-05	4.9918e-05	0.000105811	0.000104646	7.58844e-05	0.000111137	0.000213048	0.000144105	1.95016e-05	0	4.89999e-05	6.17623e-05	0.000227751	6.00366e-05	7.85211e-05	5.14745e-05	0.000437808	7.96022e-05	9.19836e-05	0.000546732	9.14663e-06	0.000369305	8.85892e-05	0.000181812	4.21946e-05	3.14428e-05	0.000177342	0.000156702	0.000221716	2.29556e-05	4.72968e-05	8.17354e-05	8.73179e-05	1.35896e-05	0.000135997	0.000272962	9.3329e-05	0	0.000104769	8.71052e-05	3.40435e-05	8.40666e-05	4.54453e-05	0.000104004	7.12654e-05	2.80922e-05	0.000559649	0.000166777	0.000164176	3.31845e-05	0	0.00020996	0.000187379	8.95414e-05	0.000660749	8.38571e-05	8.22226e-05	0.000171243	0.000123059	0.000797631	0.000271243	6.13193e-05	7.271e-05	4.12058e-05	0.00018057	0.000614813	0.000225361	0.000165893	0.000107454	0.000294086	0.000321701	0.000317136	6.14133e-05	0.000155673	6.87556e-05	7.82853e-05	0.000598661	0.000194385	1.42245e-05	0.000237718	0	2.48308e-05	2.77069e-05	6.56815e-05	0.000195186	0.000121356	8.69584e-05
