Sample	raw pair1	raw pair2	trimmed pair1	trimmed pair2	trimmed orphan1	trimmed orphan2	decontaminated hg37dec_v0.1_0 pair1	decontaminated hg37dec_v0.1_0 pair2	decontaminated hg37dec_v0.1_1 pair1	decontaminated hg37dec_v0.1_1 pair2	decontaminated hg37dec_v0.1_0 orphan1	decontaminated hg37dec_v0.1_0 orphan2	decontaminated hg37dec_v0.1_1 orphan1	decontaminated hg37dec_v0.1_1 orphan2	final pair1	final pair2	final orphan1	final orphan2
MSM9VZLP	6975336.0	6975336.0	6975336.0	6975336.0	NA	NA	6888698.0	6888698.0	6888698.0	6888698.0	1756.0	1736.0	1756.0	1736.0	6888698.0	6888698.0	1756.0	1736.0
MSM9VZLR	7395325.0	7395325.0	7395325.0	7395325.0	NA	NA	7361494.0	7361494.0	7361494.0	7361494.0	774.0	718.0	774.0	718.0	7361494.0	7361494.0	774.0	718.0
MSM9VZLT	8825461.0	8825461.0	8825461.0	8825461.0	NA	NA	8820743.0	8820743.0	8820743.0	8820743.0	123.0	123.0	123.0	123.0	8820743.0	8820743.0	123.0	123.0
MSM9VZLV	10572074.0	10572074.0	10572074.0	10572074.0	NA	NA	10563478.0	10563478.0	10563478.0	10563478.0	233.0	209.0	233.0	209.0	10563478.0	10563478.0	233.0	209.0
MSM9VZLX_P	13698753.0	13698753.0	8086424.0	8086424.0	2034027.0	594023.0	8083830.0	8083830.0	8083830.0	8083830.0	2033114.0	593840.0	2033114.0	593840.0	8083830.0	8083830.0	2033114.0	593840.0
MSM9VZLZ	292768.0	292768.0	292768.0	292768.0	NA	NA	93638.0	93638.0	93638.0	93638.0	3704.0	3754.0	3704.0	3754.0	93638.0	93638.0	3704.0	3754.0
MSM9VZM4_P	632217.0	632217.0	406568.0	406568.0	73461.0	39796.0	405963.0	405963.0	405963.0	405963.0	73279.0	39735.0	73279.0	39735.0	405963.0	405963.0	73279.0	39735.0
MSM9VZMA	20671571.0	20671571.0	20671571.0	20671571.0	NA	NA	20670945.0	20670945.0	20670945.0	20670945.0	16.0	15.0	16.0	15.0	20670945.0	20670945.0	16.0	15.0
MSM9VZMA_TR	11562147.0	11562147.0	11562147.0	11562147.0	NA	NA	11561921.0	11561921.0	11561921.0	11561921.0	3.0	6.0	3.0	6.0	11561921.0	11561921.0	3.0	6.0
MSM9VZMC	16154594.0	16154594.0	16154594.0	16154594.0	NA	NA	16153930.0	16153930.0	16153930.0	16153930.0	13.0	18.0	13.0	18.0	16153930.0	16153930.0	13.0	18.0
MSM9VZME	10749258.0	10749258.0	10749258.0	10749258.0	NA	NA	10748539.0	10748539.0	10748539.0	10748539.0	17.0	17.0	17.0	17.0	10748539.0	10748539.0	17.0	17.0
MSM9VZMI	20950066.0	20950066.0	20950066.0	20950066.0	NA	NA	20948486.0	20948486.0	20948486.0	20948486.0	34.0	37.0	34.0	37.0	20948486.0	20948486.0	34.0	37.0
MSM9VZMM	21739818.0	21739818.0	21739818.0	21739818.0	NA	NA	21737650.0	21737650.0	21737650.0	21737650.0	46.0	40.0	46.0	40.0	21737650.0	21737650.0	46.0	40.0
MSM9VZMO	10554303.0	10554303.0	10554303.0	10554303.0	NA	NA	10550301.0	10550301.0	10550301.0	10550301.0	87.0	81.0	87.0	81.0	10550301.0	10550301.0	87.0	81.0
MSM9VZMS	11814757.0	11814757.0	11814757.0	11814757.0	NA	NA	11814486.0	11814486.0	11814486.0	11814486.0	9.0	5.0	9.0	5.0	11814486.0	11814486.0	9.0	5.0
MSM9VZMU	16988016.0	16988016.0	16988016.0	16988016.0	NA	NA	16987914.0	16987914.0	16987914.0	16987914.0	6.0	3.0	6.0	3.0	16987914.0	16987914.0	6.0	3.0
MSM9VZMW	11325512.0	11325512.0	11325512.0	11325512.0	NA	NA	11324345.0	11324345.0	11324345.0	11324345.0	36.0	34.0	36.0	34.0	11324345.0	11324345.0	36.0	34.0
MSM9VZN4_P	10084287.0	10084287.0	6306437.0	6306437.0	1403966.0	471087.0	5846237.0	5846237.0	5846237.0	5846237.0	1306343.0	438601.0	1306343.0	438601.0	5846237.0	5846237.0	1306343.0	438601.0
MSM9VZNH	12252617.0	12252617.0	12252617.0	12252617.0	NA	NA	12252465.0	12252465.0	12252465.0	12252465.0	2.0	9.0	2.0	9.0	12252465.0	12252465.0	2.0	9.0
MSM9VZNH_TR	8637240.0	8637240.0	8637240.0	8637240.0	NA	NA	8637003.0	8637003.0	8637003.0	8637003.0	4.0	4.0	4.0	4.0	8637003.0	8637003.0	4.0	4.0
MSM9VZNL	10476718.0	10476718.0	10476718.0	10476718.0	NA	NA	10476667.0	10476667.0	10476667.0	10476667.0	2.0	3.0	2.0	3.0	10476667.0	10476667.0	2.0	3.0
MSM9VZNR	10298329.0	10298329.0	10298329.0	10298329.0	NA	NA	10289437.0	10289437.0	10289437.0	10289437.0	201.0	240.0	201.0	240.0	10289437.0	10289437.0	201.0	240.0
MSM9VZNX	17647295.0	17647295.0	17647295.0	17647295.0	NA	NA	17630638.0	17630638.0	17630638.0	17630638.0	391.0	409.0	391.0	409.0	17630638.0	17630638.0	391.0	409.0
MSM9VZNZ	10617639.0	10617639.0	10617639.0	10617639.0	NA	NA	10614661.0	10614661.0	10614661.0	10614661.0	60.0	71.0	60.0	71.0	10614661.0	10614661.0	60.0	71.0
MSM9VZO2	14558155.0	14558155.0	14558155.0	14558155.0	NA	NA	14555888.0	14555888.0	14555888.0	14555888.0	48.0	61.0	48.0	61.0	14555888.0	14555888.0	48.0	61.0
MSM9VZOG	18029855.0	18029855.0	18029855.0	18029855.0	NA	NA	18028920.0	18028920.0	18028920.0	18028920.0	19.0	14.0	19.0	14.0	18028920.0	18028920.0	19.0	14.0
MSM9VZOI	11499936.0	11499936.0	11499936.0	11499936.0	NA	NA	11499748.0	11499748.0	11499748.0	11499748.0	9.0	7.0	9.0	7.0	11499748.0	11499748.0	9.0	7.0
MSM9VZOK	6676176.0	6676176.0	6676176.0	6676176.0	NA	NA	6675602.0	6675602.0	6675602.0	6675602.0	12.0	9.0	12.0	9.0	6675602.0	6675602.0	12.0	9.0
MSM9VZOM	12022158.0	12022158.0	12022158.0	12022158.0	NA	NA	12022033.0	12022033.0	12022033.0	12022033.0	2.0	2.0	2.0	2.0	12022033.0	12022033.0	2.0	2.0
MSM9VZOO	10324230.0	10324230.0	10324230.0	10324230.0	NA	NA	10323504.0	10323504.0	10323504.0	10323504.0	21.0	22.0	21.0	22.0	10323504.0	10323504.0	21.0	22.0
MSM9VZOQ	8452235.0	8452235.0	8452235.0	8452235.0	NA	NA	8452192.0	8452192.0	8452192.0	8452192.0	1.0	3.0	1.0	3.0	8452192.0	8452192.0	1.0	3.0
MSM9VZOS	9495156.0	9495156.0	9495156.0	9495156.0	NA	NA	9428550.0	9428550.0	9428550.0	9428550.0	1407.0	1427.0	1407.0	1427.0	9428550.0	9428550.0	1407.0	1427.0
MSM9VZOU	3082896.0	3082896.0	3082896.0	3082896.0	NA	NA	2915658.0	2915658.0	2915658.0	2915658.0	3714.0	3791.0	3714.0	3791.0	2915658.0	2915658.0	3714.0	3791.0
MSM9VZOW	16170277.0	16170277.0	16170277.0	16170277.0	NA	NA	16164190.0	16164190.0	16164190.0	16164190.0	148.0	148.0	148.0	148.0	16164190.0	16164190.0	148.0	148.0
MSM9VZOY	8032813.0	8032813.0	8032813.0	8032813.0	NA	NA	7977790.0	7977790.0	7977790.0	7977790.0	1174.0	1230.0	1174.0	1230.0	7977790.0	7977790.0	1174.0	1230.0
MSM9VZP1	10786185.0	10786185.0	10786185.0	10786185.0	NA	NA	10720664.0	10720664.0	10720664.0	10720664.0	1440.0	1452.0	1440.0	1452.0	10720664.0	10720664.0	1440.0	1452.0
MSM9VZP3	8549155.0	8549155.0	8549155.0	8549155.0	NA	NA	8442958.0	8442958.0	8442958.0	8442958.0	2547.0	2527.0	2547.0	2527.0	8442958.0	8442958.0	2547.0	2527.0
MSM9VZPH	12773582.0	12773582.0	12773582.0	12773582.0	NA	NA	12773519.0	12773519.0	12773505.0	12773505.0	1.0	0.0	14.0	0.0	12773505.0	12773505.0	0.0	0.0
MSM9VZPL	14302857.0	14302857.0	14302857.0	14302857.0	NA	NA	14302610.0	14302610.0	14302610.0	14302610.0	4.0	3.0	4.0	3.0	14302610.0	14302610.0	4.0	3.0
MSM9VZPN	6833634.0	6833634.0	6833634.0	6833634.0	NA	NA	6833342.0	6833342.0	6833342.0	6833342.0	8.0	6.0	8.0	6.0	6833342.0	6833342.0	8.0	6.0
MSM9VZPT	14702344.0	14702344.0	14702344.0	14702344.0	NA	NA	14701948.0	14701948.0	14701948.0	14701948.0	11.0	8.0	11.0	8.0	14701948.0	14701948.0	11.0	8.0
MSMA267V	10969509.0	10969509.0	10969509.0	10969509.0	NA	NA	10968689.0	10968689.0	10968689.0	10968689.0	21.0	20.0	21.0	20.0	10968689.0	10968689.0	21.0	20.0
MSMA267X	10687978.0	10687978.0	10687978.0	10687978.0	NA	NA	10685056.0	10685056.0	10685056.0	10685056.0	59.0	68.0	59.0	68.0	10685056.0	10685056.0	59.0	68.0
MSMA2684	10199372.0	10199372.0	10199372.0	10199372.0	NA	NA	10199284.0	10199284.0	10199284.0	10199284.0	2.0	6.0	2.0	6.0	10199284.0	10199284.0	2.0	6.0
MSMA2688	9755580.0	9755580.0	9755580.0	9755580.0	NA	NA	9747410.0	9747410.0	9747410.0	9747410.0	645.0	622.0	645.0	622.0	9747410.0	9747410.0	645.0	622.0
MSMA26AL	7034989.0	7034989.0	7034989.0	7034989.0	NA	NA	7034594.0	7034594.0	7034594.0	7034594.0	11.0	14.0	11.0	14.0	7034594.0	7034594.0	11.0	14.0
MSMA26AN	4239578.0	4239578.0	4239578.0	4239578.0	NA	NA	4239267.0	4239267.0	4239267.0	4239267.0	4.0	5.0	4.0	5.0	4239267.0	4239267.0	4.0	5.0
MSMA26AP	10327033.0	10327033.0	10327033.0	10327033.0	NA	NA	10326497.0	10326497.0	10326497.0	10326497.0	6.0	15.0	6.0	15.0	10326497.0	10326497.0	6.0	15.0
MSMA26AR	6994992.0	6994992.0	6994992.0	6994992.0	NA	NA	6994328.0	6994328.0	6994328.0	6994328.0	9.0	20.0	9.0	20.0	6994328.0	6994328.0	9.0	20.0
MSMA26AT	8879758.0	8879758.0	8879758.0	8879758.0	NA	NA	8879692.0	8879692.0	8879692.0	8879692.0	1.0	4.0	1.0	4.0	8879692.0	8879692.0	1.0	4.0
MSMA26AV	8362681.0	8362681.0	8362681.0	8362681.0	NA	NA	8362497.0	8362497.0	8362497.0	8362497.0	9.0	2.0	9.0	2.0	8362497.0	8362497.0	9.0	2.0
MSMA26AX	6902777.0	6902777.0	6902777.0	6902777.0	NA	NA	6902746.0	6902746.0	6902742.0	6902742.0	1.0	0.0	4.0	0.0	6902742.0	6902742.0	0.0	0.0
MSMA26AZ	12127562.0	12127562.0	12127562.0	12127562.0	NA	NA	12119118.0	12119118.0	12119118.0	12119118.0	170.0	170.0	170.0	170.0	12119118.0	12119118.0	170.0	170.0
MSMA26AZ_TR	9753099.0	9753099.0	9753099.0	9753099.0	NA	NA	9745864.0	9745864.0	9745864.0	9745864.0	158.0	144.0	158.0	144.0	9745864.0	9745864.0	158.0	144.0
MSMA26BB	16251507.0	16251507.0	16251507.0	16251507.0	NA	NA	16251337.0	16251337.0	16251337.0	16251337.0	9.0	4.0	9.0	4.0	16251337.0	16251337.0	9.0	4.0
MSMA26BD	9362993.0	9362993.0	9362993.0	9362993.0	NA	NA	9362890.0	9362890.0	9362890.0	9362890.0	2.0	1.0	2.0	1.0	9362890.0	9362890.0	2.0	1.0
MSMA26BF	10650728.0	10650728.0	10650728.0	10650728.0	NA	NA	10650547.0	10650547.0	10650547.0	10650547.0	7.0	7.0	7.0	7.0	10650547.0	10650547.0	7.0	7.0
MSMA26BH	10200791.0	10200791.0	10200791.0	10200791.0	NA	NA	10200629.0	10200629.0	10200629.0	10200629.0	3.0	2.0	3.0	2.0	10200629.0	10200629.0	3.0	2.0
MSMA26BJ	10429510.0	10429510.0	10429510.0	10429510.0	NA	NA	10429378.0	10429378.0	10429378.0	10429378.0	3.0	3.0	3.0	3.0	10429378.0	10429378.0	3.0	3.0
MSMA26BL	13146512.0	13146512.0	13146512.0	13146512.0	NA	NA	13145847.0	13145847.0	13145847.0	13145847.0	12.0	17.0	12.0	17.0	13145847.0	13145847.0	12.0	17.0
MSMA26BN	13566015.0	13566015.0	13566015.0	13566015.0	NA	NA	13565936.0	13565936.0	13565936.0	13565936.0	3.0	4.0	3.0	4.0	13565936.0	13565936.0	3.0	4.0
MSMA26BR	7756364.0	7756364.0	7756364.0	7756364.0	NA	NA	7756236.0	7756236.0	7756236.0	7756236.0	4.0	6.0	4.0	6.0	7756236.0	7756236.0	4.0	6.0
MSMA26BT	15619888.0	15619888.0	15619888.0	15619888.0	NA	NA	15619717.0	15619717.0	15619717.0	15619717.0	5.0	7.0	5.0	7.0	15619717.0	15619717.0	5.0	7.0
MSMA26BV	7704647.0	7704647.0	7704647.0	7704647.0	NA	NA	7704114.0	7704114.0	7704114.0	7704114.0	4.0	13.0	4.0	13.0	7704114.0	7704114.0	4.0	13.0
MSMA26BX	10635555.0	10635555.0	10635555.0	10635555.0	NA	NA	10635114.0	10635114.0	10635114.0	10635114.0	5.0	15.0	5.0	15.0	10635114.0	10635114.0	5.0	15.0
MSMA26CV	11689719.0	11689719.0	11689719.0	11689719.0	NA	NA	11689433.0	11689433.0	11689433.0	11689433.0	5.0	9.0	5.0	9.0	11689433.0	11689433.0	5.0	9.0
MSMA26CX	15982325.0	15982325.0	15982325.0	15982325.0	NA	NA	15979982.0	15979982.0	15979982.0	15979982.0	43.0	52.0	43.0	52.0	15979982.0	15979982.0	43.0	52.0
MSMA26DG	7273535.0	7273535.0	7273535.0	7273535.0	NA	NA	7272904.0	7272904.0	7272904.0	7272904.0	25.0	15.0	25.0	15.0	7272904.0	7272904.0	25.0	15.0
MSMA26DI	12892252.0	12892252.0	12892252.0	12892252.0	NA	NA	12891588.0	12891588.0	12891588.0	12891588.0	17.0	16.0	17.0	16.0	12891588.0	12891588.0	17.0	16.0
MSMA26DK	16059448.0	16059448.0	16059448.0	16059448.0	NA	NA	16057445.0	16057445.0	16057445.0	16057445.0	35.0	43.0	35.0	43.0	16057445.0	16057445.0	35.0	43.0
MSMA26DM	15526625.0	15526625.0	15526625.0	15526625.0	NA	NA	15525127.0	15525127.0	15525127.0	15525127.0	24.0	30.0	24.0	30.0	15525127.0	15525127.0	24.0	30.0
MSMA26DO	15652704.0	15652704.0	15652704.0	15652704.0	NA	NA	15651786.0	15651786.0	15651786.0	15651786.0	21.0	13.0	21.0	13.0	15651786.0	15651786.0	21.0	13.0
MSMA26EH	397590.0	397590.0	397590.0	397590.0	NA	NA	328002.0	328002.0	328002.0	328002.0	1645.0	1632.0	1645.0	1632.0	328002.0	328002.0	1645.0	1632.0
MSMA26EJ	8281160.0	8281160.0	8281160.0	8281160.0	NA	NA	8242241.0	8242241.0	8242241.0	8242241.0	866.0	892.0	866.0	892.0	8242241.0	8242241.0	866.0	892.0
MSMA26EL	5049631.0	5049631.0	5049631.0	5049631.0	NA	NA	4999261.0	4999261.0	4999261.0	4999261.0	1139.0	1158.0	1139.0	1158.0	4999261.0	4999261.0	1139.0	1158.0
MSMA26EN	4847942.0	4847942.0	4847942.0	4847942.0	NA	NA	4843308.0	4843308.0	4843308.0	4843308.0	122.0	123.0	122.0	123.0	4843308.0	4843308.0	122.0	123.0
MSMA26EP	307328.0	307328.0	307328.0	307328.0	NA	NA	230223.0	230223.0	230223.0	230223.0	1819.0	1861.0	1819.0	1861.0	230223.0	230223.0	1819.0	1861.0
MSMA26ER	5098677.0	5098677.0	5098677.0	5098677.0	NA	NA	5077461.0	5077461.0	5077461.0	5077461.0	375.0	385.0	375.0	385.0	5077461.0	5077461.0	375.0	385.0
MSMA26ET	8025794.0	8025794.0	8025794.0	8025794.0	NA	NA	8021772.0	8021772.0	8021772.0	8021772.0	341.0	336.0	341.0	336.0	8021772.0	8021772.0	341.0	336.0
MSMA26EZ	8864829.0	8864829.0	8864829.0	8864829.0	NA	NA	8864519.0	8864519.0	8864519.0	8864519.0	40.0	27.0	40.0	27.0	8864519.0	8864519.0	40.0	27.0
MSMAPC55	13479075.0	13479075.0	13479075.0	13479075.0	NA	NA	13478227.0	13478227.0	13478227.0	13478227.0	22.0	21.0	22.0	21.0	13478227.0	13478227.0	22.0	21.0
MSMAPC57	7978949.0	7978949.0	7978949.0	7978949.0	NA	NA	7978712.0	7978712.0	7978712.0	7978712.0	6.0	4.0	6.0	4.0	7978712.0	7978712.0	6.0	4.0
MSMAPC59	9972398.0	9972398.0	9972398.0	9972398.0	NA	NA	9962983.0	9962983.0	9962983.0	9962983.0	186.0	208.0	186.0	208.0	9962983.0	9962983.0	186.0	208.0
MSMAPC5B	7163694.0	7163694.0	7163694.0	7163694.0	NA	NA	7134638.0	7134638.0	7134638.0	7134638.0	648.0	621.0	648.0	621.0	7134638.0	7134638.0	648.0	621.0
MSMAPC5D	11218266.0	11218266.0	11218266.0	11218266.0	NA	NA	11218235.0	11218235.0	11218235.0	11218235.0	3.0	3.0	3.0	3.0	11218235.0	11218235.0	3.0	3.0
MSMAPC5H	10057100.0	10057100.0	10057100.0	10057100.0	NA	NA	10057059.0	10057059.0	10057055.0	10057055.0	0.0	2.0	4.0	0.0	10057055.0	10057055.0	0.0	0.0
MSMAPC5L	12643856.0	12643856.0	12643856.0	12643856.0	NA	NA	12642911.0	12642911.0	12642911.0	12642911.0	15.0	23.0	15.0	23.0	12642911.0	12642911.0	15.0	23.0
MSMAPC5Z	10925337.0	10925337.0	10925337.0	10925337.0	NA	NA	10901256.0	10901256.0	10901256.0	10901256.0	502.0	607.0	502.0	607.0	10901256.0	10901256.0	502.0	607.0
MSMAPC64	9146272.0	9146272.0	9146272.0	9146272.0	NA	NA	9142583.0	9142583.0	9142583.0	9142583.0	79.0	83.0	79.0	83.0	9142583.0	9142583.0	79.0	83.0
MSMAPC66	9063980.0	9063980.0	9063980.0	9063980.0	NA	NA	9054459.0	9054459.0	9054459.0	9054459.0	228.0	273.0	228.0	273.0	9054459.0	9054459.0	228.0	273.0
MSMAPC6A	8398600.0	8398600.0	8398600.0	8398600.0	NA	NA	8398532.0	8398532.0	8398532.0	8398532.0	4.0	3.0	4.0	3.0	8398532.0	8398532.0	4.0	3.0
MSMAPC6C	13187626.0	13187626.0	13187626.0	13187626.0	NA	NA	13187556.0	13187556.0	13187556.0	13187556.0	3.0	1.0	3.0	1.0	13187556.0	13187556.0	3.0	1.0
MSMAPC6E	14501473.0	14501473.0	14501473.0	14501473.0	NA	NA	14501317.0	14501317.0	14501317.0	14501317.0	3.0	3.0	3.0	3.0	14501317.0	14501317.0	3.0	3.0
MSMAPC6G	14755898.0	14755898.0	14755898.0	14755898.0	NA	NA	14755710.0	14755710.0	14755710.0	14755710.0	6.0	8.0	6.0	8.0	14755710.0	14755710.0	6.0	8.0
MSMAPC6K	15686036.0	15686036.0	15686036.0	15686036.0	NA	NA	15685749.0	15685749.0	15685749.0	15685749.0	8.0	6.0	8.0	6.0	15685749.0	15685749.0	8.0	6.0
MSMAPC6M	11322661.0	11322661.0	11322661.0	11322661.0	NA	NA	11322265.0	11322265.0	11322265.0	11322265.0	2.0	12.0	2.0	12.0	11322265.0	11322265.0	2.0	12.0
MSMAPC6O	9758236.0	9758236.0	9758236.0	9758236.0	NA	NA	9758102.0	9758102.0	9758102.0	9758102.0	2.0	7.0	2.0	7.0	9758102.0	9758102.0	2.0	7.0
MSMAPC7J	13372271.0	13372271.0	13372271.0	13372271.0	NA	NA	13371848.0	13371848.0	13371848.0	13371848.0	53.0	61.0	53.0	61.0	13371848.0	13371848.0	53.0	61.0
MSMAPC7P	11011826.0	11011826.0	11011826.0	11011826.0	NA	NA	11011787.0	11011787.0	11011786.0	11011786.0	0.0	5.0	1.0	0.0	11011786.0	11011786.0	0.0	0.0
MSMAPC7R	11057834.0	11057834.0	11057834.0	11057834.0	NA	NA	11057773.0	11057773.0	11057773.0	11057773.0	4.0	2.0	4.0	2.0	11057773.0	11057773.0	4.0	2.0
MSMAPC7T	11207458.0	11207458.0	11207458.0	11207458.0	NA	NA	11207381.0	11207381.0	11207381.0	11207381.0	2.0	1.0	2.0	1.0	11207381.0	11207381.0	2.0	1.0
MSMB4LXS	10456082.0	10456082.0	10456082.0	10456082.0	NA	NA	10454336.0	10454336.0	10454336.0	10454336.0	23.0	30.0	23.0	30.0	10454336.0	10454336.0	23.0	30.0
MSMB4LXW	6685638.0	6685638.0	6685638.0	6685638.0	NA	NA	6685396.0	6685396.0	6685396.0	6685396.0	2.0	5.0	2.0	5.0	6685396.0	6685396.0	2.0	5.0
MSMB4LXY	17089704.0	17089704.0	17089704.0	17089704.0	NA	NA	17086420.0	17086420.0	17086420.0	17086420.0	67.0	58.0	67.0	58.0	17086420.0	17086420.0	67.0	58.0
MSMB4LYB	11707518.0	11707518.0	11707518.0	11707518.0	NA	NA	11707432.0	11707432.0	11707432.0	11707432.0	3.0	2.0	3.0	2.0	11707432.0	11707432.0	3.0	2.0
MSMB4LYH	9890664.0	9890664.0	9890664.0	9890664.0	NA	NA	9889454.0	9889454.0	9889454.0	9889454.0	26.0	43.0	26.0	43.0	9889454.0	9889454.0	26.0	43.0
MSMB4LZ4	10514584.0	10514584.0	10514584.0	10514584.0	NA	NA	10514098.0	10514098.0	10514098.0	10514098.0	9.0	16.0	9.0	16.0	10514098.0	10514098.0	9.0	16.0
MSMB4LZ8	11137969.0	11137969.0	11137969.0	11137969.0	NA	NA	11137843.0	11137843.0	11137843.0	11137843.0	4.0	8.0	4.0	8.0	11137843.0	11137843.0	4.0	8.0
MSMB4LZC	7753130.0	7753130.0	7753130.0	7753130.0	NA	NA	7752178.0	7752178.0	7752178.0	7752178.0	29.0	22.0	29.0	22.0	7752178.0	7752178.0	29.0	22.0
MSMB4LZK	14967117.0	14967117.0	14967117.0	14967117.0	NA	NA	14966915.0	14966915.0	14966915.0	14966915.0	2.0	4.0	2.0	4.0	14966915.0	14966915.0	2.0	4.0
MSMB4LZP	8741924.0	8741924.0	8741924.0	8741924.0	NA	NA	8708644.0	8708644.0	8708644.0	8708644.0	624.0	673.0	624.0	673.0	8708644.0	8708644.0	624.0	673.0
MSMB4LZR	12422434.0	12422434.0	12422434.0	12422434.0	NA	NA	12405946.0	12405946.0	12405946.0	12405946.0	322.0	379.0	322.0	379.0	12405946.0	12405946.0	322.0	379.0
MSMB4LZV	7456830.0	7456830.0	7456830.0	7456830.0	NA	NA	7456569.0	7456569.0	7456569.0	7456569.0	6.0	1.0	6.0	1.0	7456569.0	7456569.0	6.0	1.0
MSMB4LZX	7922073.0	7922073.0	7922073.0	7922073.0	NA	NA	7921956.0	7921956.0	7921956.0	7921956.0	4.0	3.0	4.0	3.0	7921956.0	7921956.0	4.0	3.0
MSMB4LZZ	12027248.0	12027248.0	12027248.0	12027248.0	NA	NA	12027186.0	12027186.0	12027186.0	12027186.0	2.0	2.0	2.0	2.0	12027186.0	12027186.0	2.0	2.0
PSM6XBQM_P	6360537.0	6360537.0	4727745.0	4727745.0	641416.0	203495.0	4689913.0	4689913.0	4689913.0	4689913.0	637287.0	201800.0	637287.0	201800.0	4689913.0	4689913.0	637287.0	201800.0
PSM6XBQS	11330947.0	11330947.0	11330947.0	11330947.0	NA	NA	11296116.0	11296116.0	11296116.0	11296116.0	786.0	852.0	786.0	852.0	11296116.0	11296116.0	786.0	852.0
PSM6XBQU	13722360.0	13722360.0	13722360.0	13722360.0	NA	NA	13722059.0	13722059.0	13722059.0	13722059.0	4.0	11.0	4.0	11.0	13722059.0	13722059.0	4.0	11.0
PSM6XBQY	1539039.0	1539039.0	1539039.0	1539039.0	NA	NA	1530385.0	1530385.0	1530385.0	1530385.0	169.0	174.0	169.0	174.0	1530385.0	1530385.0	169.0	174.0
PSM6XBQY_TR	4488295.0	4488295.0	4488295.0	4488295.0	NA	NA	4474891.0	4474891.0	4474891.0	4474891.0	297.0	273.0	297.0	273.0	4474891.0	4474891.0	297.0	273.0
PSM6XBR1	13874875.0	13874875.0	13874875.0	13874875.0	NA	NA	13873330.0	13873330.0	13873330.0	13873330.0	26.0	50.0	26.0	50.0	13873330.0	13873330.0	26.0	50.0
PSM6XBRK	10640452.0	10640452.0	10640452.0	10640452.0	NA	NA	10620295.0	10620295.0	10620295.0	10620295.0	452.0	436.0	452.0	436.0	10620295.0	10620295.0	452.0	436.0
PSM6XBRK_TR	7021108.0	7021108.0	7021108.0	7021108.0	NA	NA	6977356.0	6977356.0	6977356.0	6977356.0	947.0	870.0	947.0	870.0	6977356.0	6977356.0	947.0	870.0
PSM6XBRM_P	14052482.0	14052482.0	8284240.0	8284240.0	2393373.0	529346.0	7611720.0	7611720.0	7611720.0	7611720.0	2207859.0	488231.0	2207859.0	488231.0	7611720.0	7611720.0	2207859.0	488231.0
PSM6XBS2_P	19195989.0	19195989.0	14331861.0	14331861.0	1719450.0	649564.0	14245196.0	14245196.0	14245196.0	14245196.0	1710867.0	645256.0	1710867.0	645256.0	14245196.0	14245196.0	1710867.0	645256.0
PSM6XBS4	14288859.0	14288859.0	14288859.0	14288859.0	NA	NA	14288644.0	14288644.0	14288644.0	14288644.0	3.0	6.0	3.0	6.0	14288644.0	14288644.0	3.0	6.0
PSM6XBS4_P	19440384.0	19440384.0	14979577.0	14979577.0	1466433.0	618753.0	14971375.0	14971375.0	14971375.0	14971375.0	1465224.0	618328.0	1465224.0	618328.0	14971375.0	14971375.0	1465224.0	618328.0
PSM6XBS8	11808806.0	11808806.0	11808806.0	11808806.0	NA	NA	11808368.0	11808368.0	11808368.0	11808368.0	7.0	13.0	7.0	13.0	11808368.0	11808368.0	7.0	13.0
PSM6XBSA	11987418.0	11987418.0	11987418.0	11987418.0	NA	NA	11987335.0	11987335.0	11987324.0	11987324.0	0.0	3.0	11.0	0.0	11987324.0	11987324.0	0.0	0.0
PSM6XBSC_P	11851454.0	11851454.0	7318261.0	7318261.0	1637523.0	651080.0	7316936.0	7316936.0	7316936.0	7316936.0	1636901.0	650950.0	1636901.0	650950.0	7316936.0	7316936.0	1636901.0	650950.0
PSM6XBSE	3222005.0	3222005.0	3222005.0	3222005.0	NA	NA	3107043.0	3107043.0	3107043.0	3107043.0	2766.0	2898.0	2766.0	2898.0	3107043.0	3107043.0	2766.0	2898.0
PSM6XBSE_P	11206838.0	11206838.0	8282616.0	8282616.0	543073.0	464638.0	4327433.0	4327433.0	4327433.0	4327433.0	327259.0	243479.0	327259.0	243479.0	4327433.0	4327433.0	327259.0	243479.0
PSM6XBSG_P	8185426.0	8185426.0	5458932.0	5458932.0	504567.0	284379.0	1768803.0	1768803.0	1768803.0	1768803.0	197463.0	101196.0	197463.0	101196.0	1768803.0	1768803.0	197463.0	101196.0
PSM6XBSI	10714382.0	10714382.0	10714382.0	10714382.0	NA	NA	10693689.0	10693689.0	10693689.0	10693689.0	458.0	493.0	458.0	493.0	10693689.0	10693689.0	458.0	493.0
PSM6XBSK	12022404.0	12022404.0	12022404.0	12022404.0	NA	NA	11960239.0	11960239.0	11960239.0	11960239.0	1205.0	1335.0	1205.0	1335.0	11960239.0	11960239.0	1205.0	1335.0
PSM6XBSM	8614578.0	8614578.0	8614578.0	8614578.0	NA	NA	8583020.0	8583020.0	8583020.0	8583020.0	676.0	673.0	676.0	673.0	8583020.0	8583020.0	676.0	673.0
PSM6XBSO	2410555.0	2410555.0	2410555.0	2410555.0	NA	NA	2343490.0	2343490.0	2343490.0	2343490.0	1361.0	1423.0	1361.0	1423.0	2343490.0	2343490.0	1361.0	1423.0
